MAT,MAP,SOC,Soil_total_N,Wheat_type,N_rate,Animal_manure,Topdressing,Irrigation,DFA,EFFs,Straw_incorporation,Wheat_cultivar,Soil_tillage,Crop_cultivation,Yield,N_surplus
13.3 ,686 ,8.4 ,1.0 ,Winter,210,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,7.73 ,19 
13.3 ,686 ,8.4 ,1.0 ,Winter,210,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,8.49 ,-2 
13.3 ,686 ,8.4 ,1.0 ,Winter,210,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.48 ,84 
7.7 ,171 ,7.8 ,1.2 ,Spring,140,0,No,Yes,No,No,Yes,New,Traditional,Traditional,5.02 ,25 
7.7 ,171 ,7.8 ,1.2 ,Spring,221,0,No,Yes,No,No,Yes,New,Traditional,Traditional,5.36 ,96 
7.7 ,171 ,7.8 ,1.2 ,Spring,300,0,No,Yes,No,No,Yes,New,Traditional,Traditional,5.23 ,179 
7.7 ,171 ,7.8 ,1.2 ,Spring,140,0,No,Yes,No,No,Yes,New,Traditional,Traditional,6.24 ,-10 
7.7 ,171 ,7.8 ,1.2 ,Spring,221,0,No,Yes,No,No,Yes,New,Traditional,Traditional,6.53 ,62 
7.7 ,171 ,7.8 ,1.2 ,Spring,300,0,No,Yes,No,No,Yes,New,Traditional,Traditional,6.33 ,147 
7.7 ,160 ,7.8 ,1.2 ,Spring,140,0,No,Yes,No,No,Yes,New,Traditional,Traditional,6.72 ,-24 
7.7 ,160 ,7.8 ,1.2 ,Spring,221,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.21 ,43 
7.7 ,160 ,7.8 ,1.2 ,Spring,300,0,No,Yes,No,No,Yes,New,Traditional,Traditional,6.77 ,134 
15.4 ,906 ,8.3 ,1.0 ,Winter,360,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.63 ,215 
15.4 ,906 ,8.3 ,1.0 ,Winter,360,0,Yes,Yes,No,No,No,New,Optimized,Traditional,7.04 ,204 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.05 ,14 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.54 ,1 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.12 ,12 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,7.38 ,-24 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.15 ,11 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.57 ,28 
14.5 ,554 ,8.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.37 ,5 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.50 ,76 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.75 ,69 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.04 ,90 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.75 ,69 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.70 ,71 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.05 ,89 
14.5 ,554 ,8.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.44 ,78 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.57 ,150 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,7.09 ,135 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.64 ,176 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.25 ,159 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.64 ,148 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.39 ,183 
14.5 ,554 ,8.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.82 ,142 
9.4 ,260 ,8.2 ,1.1 ,Spring,120,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.67 ,47 
9.4 ,260 ,8.2 ,1.1 ,Spring,240,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.28 ,141 
9.4 ,260 ,8.2 ,1.1 ,Spring,360,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.18 ,254 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.54 ,67 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.70 ,62 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.57 ,66 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,5.64 ,64 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,6.30 ,46 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.26 ,47 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.30 ,73 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,4.93 ,83 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,5.41 ,70 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.74 ,61 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.30 ,73 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,4.93 ,83 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,5.41 ,70 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.74 ,61 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.54 ,67 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.70 ,62 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,5.57 ,66 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,5.64 ,64 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,6.30 ,46 
15.7 ,1043 ,8.5 ,1.0 ,Winter,180.12,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.26 ,47 
15.7 ,1043 ,8.5 ,1.0 ,Winter,147,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,5.47 ,36 
15.7 ,1043 ,8.5 ,1.0 ,Winter,147,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,5.29 ,40 
15.7 ,1043 ,8.5 ,1.0 ,Winter,147,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.86 ,25 
15.7 ,1043 ,8.5 ,1.0 ,Winter,147,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.90 ,24 
11.2 ,779 ,2.4 ,0.5 ,Winter,138,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.91 ,86 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.76 ,228 
11.2 ,779 ,2.4 ,0.5 ,Winter,138,75,Yes,Yes,No,No,No,New,Traditional,Traditional,5.76 ,79 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,75,Yes,Yes,No,No,No,New,Traditional,Traditional,6.03 ,210 
11.2 ,779 ,2.4 ,0.5 ,Winter,138,150,Yes,Yes,No,No,No,New,Traditional,Traditional,6.39 ,136 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,150,Yes,Yes,No,No,No,New,Traditional,Traditional,7.11 ,254 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.41 ,181 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.72 ,201 
11.2 ,779 ,2.4 ,0.5 ,Winter,276,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.54 ,206 
15.9 ,1091 ,9.5 ,1.3 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.79 ,159 
15.9 ,1091 ,9.5 ,1.3 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.88 ,157 
14.6 ,683 ,4.0 ,0.5 ,Winter,138,60,Yes,Yes,No,No,No,New,Traditional,Traditional,5.24 ,86 
14.6 ,683 ,4.0 ,0.5 ,Winter,138,60,Yes,Yes,No,No,No,New,Traditional,Traditional,5.25 ,85 
14.6 ,683 ,4.0 ,0.5 ,Winter,138,60,Yes,Yes,No,No,No,New,Traditional,Traditional,4.96 ,94 
14.6 ,683 ,4.0 ,0.5 ,Winter,138,60,No,Yes,No,No,No,New,Traditional,Traditional,4.81 ,98 
15.1 ,990 ,7.2 ,1.2 ,Winter,360,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,8.37 ,158 
15.1 ,990 ,7.2 ,1.2 ,Winter,360,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,9.02 ,139 
15.1 ,990 ,7.2 ,1.2 ,Winter,360,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,9.06 ,138 
15.1 ,990 ,7.2 ,1.2 ,Winter,360,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,9.13 ,136 
15.1 ,990 ,7.2 ,1.2 ,Winter,360,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,9.20 ,134 
13.2 ,606 ,13.8 ,0.9 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.80 ,-129 
13.2 ,606 ,13.8 ,0.9 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,9.62 ,-124 
13.2 ,606 ,13.8 ,0.9 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.79 ,-100 
13.2 ,606 ,13.8 ,0.9 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.63 ,-36 
13.2 ,606 ,13.8 ,0.9 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,8.99 ,-46 
13.2 ,606 ,13.8 ,0.9 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.47 ,-31 
13.2 ,606 ,13.8 ,0.9 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.33 ,33 
13.2 ,606 ,13.8 ,0.9 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,8.53 ,27 
13.2 ,606 ,13.8 ,0.9 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.60 ,25 
13.2 ,606 ,13.8 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.21 ,125 
13.2 ,606 ,13.8 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,7.60 ,114 
13.2 ,606 ,13.8 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.03 ,101 
11.5 ,640 ,15.5 ,1.4 ,Winter,75,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,4.43 ,-22 
11.5 ,640 ,15.5 ,1.4 ,Winter,112.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,4.40 ,11 
11.5 ,640 ,15.5 ,1.4 ,Winter,150,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,4.45 ,45 
13.0 ,556 ,7.0 ,1.1 ,Winter,339,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.27 ,220 
13.0 ,556 ,7.0 ,1.1 ,Winter,295,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.65 ,165 
12.7 ,497 ,10.7 ,1.1 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.22 ,149 
12.7 ,497 ,10.7 ,1.1 ,Winter,210,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.23 ,87 
13.8 ,496 ,11.1 ,1.0 ,Winter,75,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.79 ,-32 
13.8 ,496 ,11.1 ,1.0 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.23 ,28 
13.8 ,496 ,11.1 ,1.0 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.01 ,92 
13.8 ,496 ,11.1 ,1.0 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.93 ,157 
13.8 ,575 ,11.1 ,1.0 ,Winter,75,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.97 ,-36 
13.8 ,575 ,11.1 ,1.0 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.69 ,14 
13.8 ,575 ,11.1 ,1.0 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.35 ,82 
13.8 ,575 ,11.1 ,1.0 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.09 ,157 
13.9 ,780 ,9.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.62 ,120 
13.9 ,780 ,9.9 ,0.9 ,Winter,300,50,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.45 ,174 
13.9 ,780 ,9.9 ,0.9 ,Winter,300,200,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.87 ,312 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.34 ,46 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.88 ,31 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.73 ,35 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.09 ,53 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.84 ,89 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.19 ,79 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.14 ,80 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.46 ,100 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.44 ,43 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.69 ,36 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.88 ,31 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.71 ,36 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.26 ,77 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.69 ,65 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.81 ,61 
13.3 ,686 ,10.9 ,1.1 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.44 ,72 
12.0 ,496 ,7.0 ,1.3 ,Winter,285,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.47 ,74 
12.0 ,496 ,7.0 ,1.3 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.03 ,27 
12.0 ,496 ,7.0 ,1.3 ,Winter,180,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,9.51 ,-60 
12.0 ,496 ,7.0 ,1.3 ,Winter,180,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,9.47 ,-59 
11.4 ,577 ,8.3 ,0.8 ,Winter,75,0,Yes,No,No,No,Yes,New,Traditional,Traditional,5.72 ,8 
11.4 ,577 ,8.3 ,0.8 ,Winter,150,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.27 ,66 
11.4 ,577 ,8.3 ,0.8 ,Winter,225,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.30 ,149 
11.4 ,577 ,8.3 ,0.8 ,Winter,300,0,Yes,No,No,No,Yes,New,Traditional,Traditional,5.66 ,232 
11.4 ,577 ,8.3 ,0.8 ,Winter,75,0,Yes,No,No,No,Yes,New,Traditional,Traditional,2.15 ,65 
11.4 ,577 ,8.3 ,0.8 ,Winter,150,0,Yes,No,No,No,Yes,New,Traditional,Traditional,2.50 ,138 
11.4 ,577 ,8.3 ,0.8 ,Winter,225,0,Yes,No,No,No,Yes,New,Traditional,Traditional,2.53 ,210 
11.4 ,577 ,8.3 ,0.8 ,Winter,300,0,Yes,No,No,No,Yes,New,Traditional,Traditional,2.49 ,285 
11.4 ,577 ,8.3 ,0.8 ,Winter,75,0,Yes,No,No,No,Yes,New,Traditional,Traditional,4.21 ,31 
11.4 ,568 ,8.3 ,0.8 ,Winter,150,0,Yes,No,No,No,Yes,New,Traditional,Traditional,4.49 ,92 
11.4 ,568 ,8.3 ,0.8 ,Winter,225,0,Yes,No,No,No,Yes,New,Traditional,Traditional,4.57 ,158 
11.4 ,568 ,8.3 ,0.8 ,Winter,300,0,Yes,No,No,No,Yes,New,Traditional,Traditional,4.19 ,255 
13.5 ,996 ,14.1 ,1.1 ,Winter,285.75,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.15 ,157 
13.5 ,996 ,14.1 ,1.1 ,Winter,263.58,22.5,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.31 ,153 
13.5 ,996 ,14.1 ,1.1 ,Winter,240.81,45,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.36 ,151 
13.5 ,996 ,14.1 ,1.1 ,Winter,251.85,33.75,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.46 ,148 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,No,No,Yes,No,Yes,New,Traditional,Traditional,1.34 ,131 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,3.71 ,67 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,2.80 ,92 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,3.13 ,83 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,3.40 ,75 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,No,No,No,No,No,New,Traditional,Traditional,1.34 ,131 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.80 ,92 
17.3 ,836 ,5.1 ,0.8 ,Winter,78,52,Yes,Yes,No,No,No,New,Traditional,Traditional,3.13 ,83 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.40 ,75 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,No,No,No,No,No,New,Traditional,Traditional,1.34 ,131 
17.3 ,836 ,5.1 ,0.8 ,Winter,130,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.80 ,92 
17.3 ,836 ,5.1 ,0.8 ,Winter,78,52,Yes,Yes,No,No,No,New,Traditional,Traditional,3.13 ,83 
17.3 ,836 ,5.1 ,0.8 ,Winter,78,52,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.40 ,75 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Traditional,Traditional,2.70 ,113 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Optimized,Optimized,3.78 ,84 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Traditional,Traditional,3.02 ,104 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Optimized,Optimized,4.24 ,72 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Traditional,Traditional,3.39 ,94 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Optimized,Optimized,4.00 ,78 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Traditional,Traditional,4.67 ,60 
12.6 ,527 ,7.5 ,0.5 ,Winter,150,0,No,No,No,No,Yes,Old,Optimized,Optimized,5.19 ,46 
13.3 ,686 ,5.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.95 ,197 
13.3 ,686 ,5.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.35 ,97 
13.3 ,686 ,5.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.50 ,90 
13.3 ,686 ,5.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.93 ,81 
13.3 ,686 ,5.9 ,0.9 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.17 ,67 
14.8 ,537 ,9.4 ,1.1 ,Winter,240,60,No,Yes,No,No,No,Old,Traditional,Traditional,8.52 ,94 
14.8 ,537 ,9.4 ,1.1 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.85 ,84 
14.8 ,537 ,9.4 ,1.1 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.83 ,85 
14.8 ,537 ,9.4 ,1.1 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.62 ,91 
14.8 ,537 ,7.9 ,1.2 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.28 ,101 
14.8 ,537 ,7.9 ,1.2 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.47 ,95 
14.8 ,537 ,7.9 ,1.2 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,9.03 ,79 
14.8 ,537 ,7.9 ,1.2 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.96 ,81 
14.8 ,537 ,7.9 ,1.2 ,Winter,240,60,Yes,Yes,No,No,No,Old,Traditional,Traditional,8.71 ,88 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.90 ,177 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.50 ,56 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.00 ,89 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.00 ,42 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.20 ,197 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.50 ,85 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.90 ,120 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.10 ,68 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.90 ,177 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.30 ,62 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.70 ,97 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.00 ,42 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.90 ,206 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.40 ,117 
13.3 ,686 ,7.3 ,0.8 ,Winter,315,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.40 ,192 
13.3 ,686 ,7.3 ,0.8 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.50 ,114 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.74 ,78 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.49 ,57 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,115.02,Yes,Yes,No,No,No,New,Traditional,Traditional,7.26 ,178 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,120.234,Yes,Yes,No,No,No,New,Traditional,Traditional,7.89 ,165 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.74 ,78 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.49 ,57 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,115.02,Yes,Yes,No,No,No,New,Traditional,Traditional,7.26 ,178 
14.6 ,516 ,7.4 ,1.4 ,Winter,240,120.234,Yes,Yes,No,No,No,New,Traditional,Traditional,7.89 ,165 
14.4 ,475 ,10.9 ,1.2 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.08 ,-13 
14.4 ,475 ,10.9 ,1.2 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.99 ,-30 
